دوره,عنوان دوره,مدیر,نوع صندوق,خالص ارزش دارایی (ریال),سهم از کل صنعت
1401-06,شهریور 1401,سبد گردان اقتصاد بیدار,سهامی,3131885316246,0.000576
1401-06,شهریور 1401,سبد گردان کاریزما,اهرمی,15764157761562,0.002897
1401-06,شهریور 1401,سبد گردان کاریزما,درآمد ثابت,219043542056674,0.040256
1401-06,شهریور 1401,سبد گردان کاریزما,سهامی,7960885456170,0.001463
1401-06,شهریور 1401,سبد گردان کاریزما,شاخصی,2044361025819,0.000376
1401-06,شهریور 1401,سبد گردان کاریزما,صندوق در صندوق,1000027558497,0.000184
1401-06,شهریور 1401,سبد گردان کاریزما,مختلط,892989456757,0.000164
1401-06,شهریور 1401,سبد گردان کاریزما,کالایی,3574573428909,0.000657
1401-06,شهریور 1401,سبدگردان آگاه,درآمد ثابت,67502141000386,0.012406
1401-06,شهریور 1401,سبدگردان آگاه,سهامی,20864415649538,0.003834
1401-06,شهریور 1401,سبدگردان آگاه,مختلط,206779131901,3.8e-05
1401-06,شهریور 1401,سبدگردان توسعه فیروزه,جسورانه,221711708569,4.1e-05
1401-06,شهریور 1401,سبدگردان توسعه فیروزه,خصوصی,1085508862285,0.000199
1401-06,شهریور 1401,سبدگردان توسعه فیروزه,درآمد ثابت,13249912780019,0.002435
1401-06,شهریور 1401,سبدگردان توسعه فیروزه,سهامی,2034066671021,0.000374
1401-06,شهریور 1401,سبدگردان توسعه فیروزه,شاخصی,2189100078485,0.000402
1401-06,شهریور 1401,سبدگردان فارابی,درآمد ثابت,13377715312257,0.002459
1401-06,شهریور 1401,سبدگردان فارابی,سهامی,5418671455277,0.000996
1401-06,شهریور 1401,سبدگردان مفید,درآمد ثابت,211027447311085,0.038783
1401-06,شهریور 1401,سبدگردان مفید,سهامی,95706122998826,0.017589
1401-06,شهریور 1401,سبدگردان مفید,شاخصی,3558005768064,0.000654
1401-06,شهریور 1401,سبدگردان مفید,مختلط,3627906459865,0.000667
1401-06,شهریور 1401,سبدگردان مفید,کالایی,5684419343618,0.001045
1401-06,شهریور 1401,مشاور سرمایه گذاری ترنج,درآمد ثابت,61220403490244,0.011251
1401-06,شهریور 1401,مشاور سرمایه گذاری ترنج,سهامی,7668401453034,0.001409
1401-06,شهریور 1401,مشاور سرمایه گذاری ترنج,مختلط,1532575436805,0.000282
1401-07,مهر 1401,سایر مدیران,اهرمی,1185032920831,0.000217
1401-07,مهر 1401,سایر مدیران,بازنشستگی,11993450991423,0.002197
1401-07,مهر 1401,سایر مدیران,بخشی,217751972273043,0.039885
1401-07,مهر 1401,سایر مدیران,جسورانه,2985093210294,0.000547
1401-07,مهر 1401,سایر مدیران,خصوصی,13367760388030,0.002449
1401-07,مهر 1401,سایر مدیران,درآمد ثابت,4189929025158877,0.76745
1401-07,مهر 1401,سایر مدیران,سهامی,120341142369476,0.022042
1401-07,مهر 1401,سایر مدیران,شاخصی,8698945299752,0.001593
1401-07,مهر 1401,سایر مدیران,صندوق در صندوق,2323721807547,0.000426
1401-07,مهر 1401,سایر مدیران,مختلط,10211496406961,0.00187
1401-07,مهر 1401,سایر مدیران,پروژه‌ای,10898300039679,0.001996
1401-07,مهر 1401,سایر مدیران,کالایی,43116472061489,0.007897
1401-07,مهر 1401,سبد گردان اقتصاد بیدار,درآمد ثابت,14420282978173,0.002641
1401-07,مهر 1401,سبد گردان اقتصاد بیدار,سهامی,3051191278096,0.000559
1401-07,مهر 1401,سبد گردان کاریزما,اهرمی,15563723097382,0.002851
1401-07,مهر 1401,سبد گردان کاریزما,تضمین اصل سرمایه,5166855703867,0.000946
1401-07,مهر 1401,سبد گردان کاریزما,درآمد ثابت,244550162194308,0.044793
1401-07,مهر 1401,سبد گردان کاریزما,سهامی,7808444883365,0.00143
1401-07,مهر 1401,سبد گردان کاریزما,شاخصی,1954485680832,0.000358
1401-07,مهر 1401,سبد گردان کاریزما,صندوق در صندوق,984240429930,0.00018
1401-07,مهر 1401,سبد گردان کاریزما,مختلط,879250618167,0.000161
1401-07,مهر 1401,سبد گردان کاریزما,کالایی,3861414383469,0.000707
1401-07,مهر 1401,سبدگردان آگاه,درآمد ثابت,69049424827767,0.012647
1401-07,مهر 1401,سبدگردان آگاه,سهامی,19750820587019,0.003618
1401-07,مهر 1401,سبدگردان آگاه,مختلط,205150857643,3.8e-05
1401-07,مهر 1401,سبدگردان توسعه فیروزه,جسورانه,222279532558,4.1e-05
1401-07,مهر 1401,سبدگردان توسعه فیروزه,خصوصی,1085988126854,0.000199
1401-07,مهر 1401,سبدگردان توسعه فیروزه,درآمد ثابت,13035210556539,0.002388
1401-07,مهر 1401,سبدگردان توسعه فیروزه,سهامی,2432747213270,0.000446
1401-07,مهر 1401,سبدگردان توسعه فیروزه,شاخصی,2144478652541,0.000393
1401-07,مهر 1401,سبدگردان فارابی,درآمد ثابت,16103844151247,0.00295
1401-07,مهر 1401,سبدگردان فارابی,سهامی,5204803120872,0.000953
1401-07,مهر 1401,سبدگردان مفید,درآمد ثابت,214335362748767,0.039259
1401-07,مهر 1401,سبدگردان مفید,سهامی,92644280928101,0.016969
1401-07,مهر 1401,سبدگردان مفید,شاخصی,3410105584644,0.000625
1401-07,مهر 1401,سبدگردان مفید,مختلط,3320644830350,0.000608
1401-07,مهر 1401,سبدگردان مفید,کالایی,6770635321652,0.00124
1401-07,مهر 1401,مشاور سرمایه گذاری ترنج,درآمد ثابت,69887240433976,0.012801
1401-07,مهر 1401,مشاور سرمایه گذاری ترنج,سهامی,7390349580114,0.001354
1401-07,مهر 1401,مشاور سرمایه گذاری ترنج,مختلط,1514198559947,0.000277
1401-08,آبان 1401,سایر مدیران,املاک و مستغلات,1648925292464,0.00031
1401-08,آبان 1401,سایر مدیران,اهرمی,1278078011905,0.00024
1401-08,آبان 1401,سایر مدیران,بازنشستگی,13179419111121,0.002479
1401-08,آبان 1401,سایر مدیران,بخشی,246325897996673,0.046335
1401-08,آبان 1401,سایر مدیران,جسورانه,3004139826683,0.000565
1401-08,آبان 1401,سایر مدیران,خصوصی,13480116012181,0.002536
1401-08,آبان 1401,سایر مدیران,درآمد ثابت,3965151662108533,0.745867
1401-08,آبان 1401,سایر مدیران,سهامی,126430270811295,0.023782
1401-08,آبان 1401,سایر مدیران,شاخصی,9793753210390,0.001842
1401-08,آبان 1401,سایر مدیران,صندوق در صندوق,2372833176064,0.000446
1401-08,آبان 1401,سایر مدیران,مختلط,10332835702580,0.001944
1401-08,آبان 1401,سایر مدیران,پروژه‌ای,10897912488988,0.00205
1401-08,آبان 1401,سایر مدیران,کالایی,52714118046624,0.009916
1401-08,آبان 1401,سبد گردان اقتصاد بیدار,درآمد ثابت,14754810070798,0.002775
1401-08,آبان 1401,سبد گردان اقتصاد بیدار,سهامی,3145294607605,0.000592
1401-08,آبان 1401,سبد گردان کاریزما,اهرمی,18407470391069,0.003463
1401-08,آبان 1401,سبد گردان کاریزما,تضمین اصل سرمایه,5406395098814,0.001017
1401-08,آبان 1401,سبد گردان کاریزما,درآمد ثابت,259193265532160,0.048756
1401-08,آبان 1401,سبد گردان کاریزما,سهامی,8433704648956,0.001586
1401-08,آبان 1401,سبد گردان کاریزما,شاخصی,2070908120675,0.00039
1401-08,آبان 1401,سبد گردان کاریزما,صندوق در صندوق,1057946422638,0.000199
1401-08,آبان 1401,سبد گردان کاریزما,مختلط,1067982603693,0.000201
1401-08,آبان 1401,سبد گردان کاریزما,کالایی,4515141069257,0.000849
1401-08,آبان 1401,سبدگردان آگاه,درآمد ثابت,63436083476641,0.011933
1401-08,آبان 1401,سبدگردان آگاه,سهامی,21576640646304,0.004059
1401-08,آبان 1401,سبدگردان آگاه,مختلط,220362393989,4.1e-05
1401-08,آبان 1401,سبدگردان توسعه فیروزه,جسورانه,222136409764,4.2e-05
1401-08,آبان 1401,سبدگردان توسعه فیروزه,خصوصی,1084964330304,0.000204
1401-08,آبان 1401,سبدگردان توسعه فیروزه,درآمد ثابت,14760778661483,0.002777
1401-08,آبان 1401,سبدگردان توسعه فیروزه,سهامی,2368092607207,0.000445
1401-08,آبان 1401,سبدگردان توسعه فیروزه,شاخصی,2294658267126,0.000432
1401-08,آبان 1401,سبدگردان فارابی,درآمد ثابت,17825500178550,0.003353
1401-08,آبان 1401,سبدگردان فارابی,سهامی,5629604629134,0.001059
1401-08,آبان 1401,سبدگردان مفید,اهرمی,6774528686454,0.001274
1401-08,آبان 1401,سبدگردان مفید,تضمین اصل سرمایه,2291003507460,0.000431
1401-08,آبان 1401,سبدگردان مفید,درآمد ثابت,210826633260990,0.039658
1401-08,آبان 1401,سبدگردان مفید,سهامی,98580001885136,0.018543
1401-08,آبان 1401,سبدگردان مفید,شاخصی,3642043735388,0.000685
1401-08,آبان 1401,سبدگردان مفید,مختلط,3488962755028,0.000656
1401-08,آبان 1401,سبدگردان مفید,کالایی,8867777864508,0.001668
1401-08,آبان 1401,مشاور سرمایه گذاری ترنج,درآمد ثابت,68102175905540,0.01281
1401-08,آبان 1401,مشاور سرمایه گذاری ترنج,سهامی,7631231561998,0.001435
1401-08,آبان 1401,مشاور سرمایه گذاری ترنج,مختلط,1876005570929,0.000353
1401-09,آذر 1401,سایر مدیران,املاک و مستغلات,1657895185521,0.000318
1401-09,آذر 1401,سایر مدیران,اهرمی,1342777704943,0.000257
1401-09,آذر 1401,سایر مدیران,بازنشستگی,13688879886594,0.002623
1401-09,آذر 1401,سایر مدیران,بخشی,243694211974175,0.046691
1401-09,آذر 1401,سایر مدیران,جسورانه,4093655939164,0.000784
1401-09,آذر 1401,سایر مدیران,خصوصی,14821716051330,0.00284
1401-09,آذر 1401,سایر مدیران,درآمد ثابت,3858347456144288,0.739247
1401-09,آذر 1401,سایر مدیران,سهامی,134375577908056,0.025746
1401-09,آذر 1401,سایر مدیران,شاخصی,10291175891926,0.001972
1401-09,آذر 1401,سایر مدیران,صندوق در صندوق,2605714518457,0.000499
1401-09,آذر 1401,سایر مدیران,مختلط,10608110113347,0.002032
1401-09,آذر 1401,سایر مدیران,پروژه‌ای,10897439570724,0.002088
1401-09,آذر 1401,سایر مدیران,کالایی,61533571804875,0.01179
1401-09,آذر 1401,سبد گردان اقتصاد بیدار,درآمد ثابت,15102403291742,0.002894
1401-09,آذر 1401,سبد گردان اقتصاد بیدار,سهامی,3327360817499,0.000638
1401-09,آذر 1401,سبد گردان کاریزما,اهرمی,25445525301473,0.004875
1401-09,آذر 1401,سبد گردان کاریزما,تضمین اصل سرمایه,6596736400138,0.001264
1401-09,آذر 1401,سبد گردان کاریزما,درآمد ثابت,227660360026929,0.043619
1401-09,آذر 1401,سبد گردان کاریزما,سهامی,8731513061312,0.001673
1401-09,آذر 1401,سبد گردان کاریزما,شاخصی,2082456355457,0.000399
1401-09,آذر 1401,سبد گردان کاریزما,صندوق در صندوق,867183692364,0.000166
1401-09,آذر 1401,سبد گردان کاریزما,مختلط,1049314939681,0.000201
1401-09,آذر 1401,سبد گردان کاریزما,کالایی,6050583555856,0.001159
1401-09,آذر 1401,سبدگردان آگاه,درآمد ثابت,60000740116544,0.011496
1401-09,آذر 1401,سبدگردان آگاه,سهامی,24239053790581,0.004644
1401-09,آذر 1401,سبدگردان آگاه,مختلط,230133294072,4.4e-05
1401-09,آذر 1401,سبدگردان توسعه فیروزه,جسورانه,222580124461,4.3e-05
1401-09,آذر 1401,سبدگردان توسعه فیروزه,خصوصی,1086858694329,0.000208
1401-09,آذر 1401,سبدگردان توسعه فیروزه,درآمد ثابت,17184266007739,0.003292
1401-09,آذر 1401,سبدگردان توسعه فیروزه,سهامی,4792568309413,0.000918
1401-09,آذر 1401,سبدگردان توسعه فیروزه,شاخصی,2341735703401,0.000449
1401-09,آذر 1401,سبدگردان فارابی,درآمد ثابت,18700874484803,0.003583
1401-09,آذر 1401,سبدگردان فارابی,سهامی,6039106836015,0.001157
1401-09,آذر 1401,سبدگردان مفید,اهرمی,8000907093220,0.001533
1401-09,آذر 1401,سبدگردان مفید,تضمین اصل سرمایه,2465763368896,0.000472
1401-09,آذر 1401,سبدگردان مفید,درآمد ثابت,201449461378050,0.038597
1401-09,آذر 1401,سبدگردان مفید,سهامی,102957916396404,0.019726
1401-09,آذر 1401,سبدگردان مفید,شاخصی,3637675696493,0.000697
1401-09,آذر 1401,سبدگردان مفید,مختلط,3435574273893,0.000658
1401-09,آذر 1401,سبدگردان مفید,کالایی,11425035125635,0.002189
1401-09,آذر 1401,مشاور سرمایه گذاری ترنج,درآمد ثابت,75561409199448,0.014477
1401-09,آذر 1401,مشاور سرمایه گذاری ترنج,سهامی,7950137603397,0.001523
1401-09,آذر 1401,مشاور سرمایه گذاری ترنج,مختلط,2698108469077,0.000517
1401-10,دی 1401,سایر مدیران,املاک و مستغلات,1661313477066,0.000315
1401-10,دی 1401,سایر مدیران,اهرمی,1532826367955,0.00029
1401-10,دی 1401,سایر مدیران,بازنشستگی,14938570116825,0.00283
1401-10,دی 1401,سایر مدیران,بخشی,274469339618742,0.052004
1401-10,دی 1401,سایر مدیران,جسورانه,4103789484815,0.000778
1401-10,دی 1401,سایر مدیران,خصوصی,15038787109466,0.002849
1401-10,دی 1401,سایر مدیران,درآمد ثابت,3778902949089383,0.715987
1401-10,دی 1401,سایر مدیران,سهامی,151821728349435,0.028766
1401-10,دی 1401,سایر مدیران,شاخصی,12797486701789,0.002425
1401-10,دی 1401,سایر مدیران,صندوق در صندوق,2732176225541,0.000518
1401-10,دی 1401,سایر مدیران,مختلط,11225127364413,0.002127
1401-10,دی 1401,سایر مدیران,پروژه‌ای,10896971436561,0.002065
