دوره,عنوان دوره,مدیر,نوع صندوق,خالص ارزش دارایی (ریال),سهم از کل صنعت
1403-Q2,تابستان 1403,سبدگردان آگاه,سهامی,30017601912489.0,0.00288
1403-Q2,تابستان 1403,سبدگردان آگاه,سهامی - اهرمی,36076286746214.0,0.003462
1403-Q2,تابستان 1403,سبدگردان آگاه,سهامی - بخشی,10382877121454.0,0.000996
1403-Q2,تابستان 1403,سبدگردان آگاه,مختلط,353908262536.0,3.4e-05
1403-Q2,تابستان 1403,سبدگردان آگاه,کالایی (طلا و ...),40287353594368.0,0.003866
1403-Q2,تابستان 1403,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,5050205473632.0,0.000485
1403-Q2,تابستان 1403,سبدگردان توسعه فیروزه,جسورانه,568409992206.0,5.5e-05
1403-Q2,تابستان 1403,سبدگردان توسعه فیروزه,خصوصی,1207433218768.0,0.000116
1403-Q2,تابستان 1403,سبدگردان توسعه فیروزه,درآمد ثابت,101506024884016.0,0.00974
1403-Q2,تابستان 1403,سبدگردان توسعه فیروزه,سهامی,8891924935092.0,0.000853
1403-Q2,تابستان 1403,سبدگردان توسعه فیروزه,سهامی - اهرمی,55957709341731.0,0.00537
1403-Q2,تابستان 1403,سبدگردان توسعه فیروزه,سهامی - بخشی,10074722307366.0,0.000967
1403-Q2,تابستان 1403,سبدگردان توسعه فیروزه,سهامی - شاخصی,2758039887076.0,0.000265
1403-Q2,تابستان 1403,سبدگردان فارابی,اختصاصی بازارگردانی,15285216456535.0,0.001467
1403-Q2,تابستان 1403,سبدگردان فارابی,درآمد ثابت,121070874516902.0,0.011618
1403-Q2,تابستان 1403,سبدگردان فارابی,سهامی,8562435040591.0,0.000822
1403-Q2,تابستان 1403,سبدگردان فارابی,سهامی - اهرمی,45494623647907.0,0.004366
1403-Q2,تابستان 1403,سبدگردان فارابی,سهامی - بخشی,1522796042154.0,0.000146
1403-Q2,تابستان 1403,سبدگردان مفید,اختصاصی بازارگردانی,19791872083808.0,0.001899
1403-Q2,تابستان 1403,سبدگردان مفید,بازنشستگی تکمیلی,6150067698836.0,0.00059
1403-Q2,تابستان 1403,سبدگردان مفید,تضمین اصل سرمایه,4187671024426.0,0.000402
1403-Q2,تابستان 1403,سبدگردان مفید,درآمد ثابت,699332899156212.0,0.067106
1403-Q2,تابستان 1403,سبدگردان مفید,سهامی,140825664087921.0,0.013513
1403-Q2,تابستان 1403,سبدگردان مفید,سهامی - اهرمی,60445304509124.0,0.0058
1403-Q2,تابستان 1403,سبدگردان مفید,سهامی - بخشی,6637358179580.0,0.000637
1403-Q2,تابستان 1403,سبدگردان مفید,سهامی - شاخصی,6689998681266.0,0.000642
1403-Q2,تابستان 1403,سبدگردان مفید,مختلط,3642567751210.0,0.00035
1403-Q2,تابستان 1403,سبدگردان مفید,کالایی (طلا و ...),145594323766393.0,0.013971
1403-Q2,تابستان 1403,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,23714159537401.0,0.002276
1403-Q2,تابستان 1403,مشاور سرمایه گذاری ترنج,درآمد ثابت,195822204748692.0,0.018791
1403-Q2,تابستان 1403,مشاور سرمایه گذاری ترنج,سهامی,16740762219928.0,0.001606
1403-Q2,تابستان 1403,مشاور سرمایه گذاری ترنج,سهامی - اهرمی,26097012546283.0,0.002504
1403-Q2,تابستان 1403,مشاور سرمایه گذاری ترنج,صندوق در صندوق,3702161447053.0,0.000355
1403-Q2,تابستان 1403,مشاور سرمایه گذاری ترنج,مختلط,5401071156016.0,0.000518
1403-Q3,پاییز 1403,سایر مدیران,اختصاصی بازارگردانی,1932901831612550.0,0.156309
1403-Q3,پاییز 1403,سایر مدیران,املاک و مستغلات,26198066755148.0,0.002119
1403-Q3,پاییز 1403,سایر مدیران,بازنشستگی تکمیلی,30861508466073.0,0.002496
1403-Q3,پاییز 1403,سایر مدیران,تضمین اصل سرمایه,18555568978067.0,0.001501
1403-Q3,پاییز 1403,سایر مدیران,جسورانه,3311686347883.0,0.000268
1403-Q3,پاییز 1403,سایر مدیران,خصوصی,16884474182887.0,0.001365
1403-Q3,پاییز 1403,سایر مدیران,درآمد ثابت,5672690771558687.0,0.458737
1403-Q3,پاییز 1403,سایر مدیران,سهامی,312798684260779.0,0.025295
1403-Q3,پاییز 1403,سایر مدیران,سهامی - اهرمی,1728917957083.0,0.00014
1403-Q3,پاییز 1403,سایر مدیران,سهامی - بخشی,426054428558871.0,0.034454
1403-Q3,پاییز 1403,سایر مدیران,سهامی - شاخصی,23067277954682.0,0.001865
1403-Q3,پاییز 1403,سایر مدیران,صندوق در صندوق,9105526437282.0,0.000736
1403-Q3,پاییز 1403,سایر مدیران,مختلط,16714583377838.0,0.001352
1403-Q3,پاییز 1403,سایر مدیران,پروژه‌ای,12954999439309.0,0.001048
1403-Q3,پاییز 1403,سایر مدیران,کالایی (طلا و ...),492437468022402.0,0.039822
1403-Q3,پاییز 1403,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,2413228134220.0,0.000195
1403-Q3,پاییز 1403,سبد گردان اقتصاد بیدار,درآمد ثابت,135083198266811.0,0.010924
1403-Q3,پاییز 1403,سبد گردان اقتصاد بیدار,سهامی,13558023506577.0,0.001096
1403-Q3,پاییز 1403,سبد گردان اقتصاد بیدار,سهامی - اهرمی,53907360385657.0,0.004359
1403-Q3,پاییز 1403,سبد گردان کاریزما,اختصاصی بازارگردانی,34022002784887.0,0.002751
1403-Q3,پاییز 1403,سبد گردان کاریزما,بازنشستگی تکمیلی,6471125141998.0,0.000523
1403-Q3,پاییز 1403,سبد گردان کاریزما,تضمین اصل سرمایه,15991064508190.0,0.001293
1403-Q3,پاییز 1403,سبد گردان کاریزما,درآمد ثابت,253337772332754.0,0.020487
1403-Q3,پاییز 1403,سبد گردان کاریزما,سهامی,13104072436217.0,0.00106
1403-Q3,پاییز 1403,سبد گردان کاریزما,سهامی - اهرمی,184170008137885.0,0.014893
1403-Q3,پاییز 1403,سبد گردان کاریزما,سهامی - بخشی,7255986664836.0,0.000587
1403-Q3,پاییز 1403,سبد گردان کاریزما,سهامی - شاخصی,3297191519238.0,0.000267
1403-Q3,پاییز 1403,سبد گردان کاریزما,صندوق در صندوق,2065725771512.0,0.000167
1403-Q3,پاییز 1403,سبد گردان کاریزما,مختلط,1427638325733.0,0.000115
1403-Q3,پاییز 1403,سبد گردان کاریزما,کالایی (طلا و ...),106120160994922.0,0.008582
1403-Q3,پاییز 1403,سبدگردان آگاه,اختصاصی بازارگردانی,20264308188296.0,0.001639
1403-Q3,پاییز 1403,سبدگردان آگاه,املاک و مستغلات,4885594926318.0,0.000395
1403-Q3,پاییز 1403,سبدگردان آگاه,درآمد ثابت,176476115262960.0,0.014271
1403-Q3,پاییز 1403,سبدگردان آگاه,سهامی,41900519788318.0,0.003388
1403-Q3,پاییز 1403,سبدگردان آگاه,سهامی - اهرمی,49906033693547.0,0.004036
1403-Q3,پاییز 1403,سبدگردان آگاه,سهامی - بخشی,15928988621211.0,0.001288
1403-Q3,پاییز 1403,سبدگردان آگاه,مختلط,401228216667.0,3.2e-05
1403-Q3,پاییز 1403,سبدگردان آگاه,کالایی (طلا و ...),63266471661443.0,0.005116
1403-Q3,پاییز 1403,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,5878200343811.0,0.000475
1403-Q3,پاییز 1403,سبدگردان توسعه فیروزه,جسورانه,577174602643.0,4.7e-05
1403-Q3,پاییز 1403,سبدگردان توسعه فیروزه,خصوصی,1231475414497.0,0.0001
1403-Q3,پاییز 1403,سبدگردان توسعه فیروزه,درآمد ثابت,122309055471771.0,0.009891
1403-Q3,پاییز 1403,سبدگردان توسعه فیروزه,سهامی,11729593602589.0,0.000949
1403-Q3,پاییز 1403,سبدگردان توسعه فیروزه,سهامی - اهرمی,91438104920722.0,0.007394
1403-Q3,پاییز 1403,سبدگردان توسعه فیروزه,سهامی - بخشی,13298986299775.0,0.001075
1403-Q3,پاییز 1403,سبدگردان توسعه فیروزه,سهامی - شاخصی,5244325827354.0,0.000424
1403-Q3,پاییز 1403,سبدگردان فارابی,اختصاصی بازارگردانی,16344748186413.0,0.001322
1403-Q3,پاییز 1403,سبدگردان فارابی,درآمد ثابت,119067270133262.0,0.009629
1403-Q3,پاییز 1403,سبدگردان فارابی,سهامی,9353009812208.0,0.000756
1403-Q3,پاییز 1403,سبدگردان فارابی,سهامی - اهرمی,54610902902145.0,0.004416
1403-Q3,پاییز 1403,سبدگردان فارابی,سهامی - بخشی,2149424703858.0,0.000174
1403-Q3,پاییز 1403,سبدگردان فارابی,کالایی (طلا و ...),3971803711300.0,0.000321
1403-Q3,پاییز 1403,سبدگردان مفید,اختصاصی بازارگردانی,22233925172346.0,0.001798
1403-Q3,پاییز 1403,سبدگردان مفید,بازنشستگی تکمیلی,8565868928816.0,0.000693
1403-Q3,پاییز 1403,سبدگردان مفید,تضمین اصل سرمایه,5789854074625.0,0.000468
1403-Q3,پاییز 1403,سبدگردان مفید,درآمد ثابت,838759551878094.0,0.067828
1403-Q3,پاییز 1403,سبدگردان مفید,سهامی,183939496731230.0,0.014875
1403-Q3,پاییز 1403,سبدگردان مفید,سهامی - اهرمی,68764212683582.0,0.005561
1403-Q3,پاییز 1403,سبدگردان مفید,سهامی - بخشی,8804138563823.0,0.000712
1403-Q3,پاییز 1403,سبدگردان مفید,سهامی - شاخصی,9190702707652.0,0.000743
1403-Q3,پاییز 1403,سبدگردان مفید,مختلط,3837155395758.0,0.00031
1403-Q3,پاییز 1403,سبدگردان مفید,کالایی (طلا و ...),279111477818544.0,0.022571
1403-Q3,پاییز 1403,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,26226233837966.0,0.002121
1403-Q3,پاییز 1403,مشاور سرمایه گذاری ترنج,درآمد ثابت,184036172299554.0,0.014883
1403-Q3,پاییز 1403,مشاور سرمایه گذاری ترنج,سهامی,23318363994780.0,0.001886
1403-Q3,پاییز 1403,مشاور سرمایه گذاری ترنج,سهامی - اهرمی,30942524255282.0,0.002502
1403-Q3,پاییز 1403,مشاور سرمایه گذاری ترنج,صندوق در صندوق,3850911634261.0,0.000311
1403-Q3,پاییز 1403,مشاور سرمایه گذاری ترنج,مختلط,9793099658760.0,0.000792
1403-Q4,زمستان 1403,سایر مدیران,اختصاصی بازارگردانی,2080796132533461.0,0.146606
1403-Q4,زمستان 1403,سایر مدیران,املاک و مستغلات,26504181492139.0,0.001867
1403-Q4,زمستان 1403,سایر مدیران,بازنشستگی تکمیلی,29488017372276.0,0.002078
1403-Q4,زمستان 1403,سایر مدیران,تضمین اصل سرمایه,18981572242784.0,0.001337
1403-Q4,زمستان 1403,سایر مدیران,جسورانه,6696173157875.0,0.000472
1403-Q4,زمستان 1403,سایر مدیران,خصوصی,17661288662243.0,0.001244
1403-Q4,زمستان 1403,سایر مدیران,درآمد ثابت,5912465217178131.0,0.416573
1403-Q4,زمستان 1403,سایر مدیران,سهامی,315735381311816.0,0.022246
1403-Q4,زمستان 1403,سایر مدیران,سهامی - اهرمی,1169628822677.0,8.2e-05
1403-Q4,زمستان 1403,سایر مدیران,سهامی - بخشی,452857677848310.0,0.031907
1403-Q4,زمستان 1403,سایر مدیران,سهامی - شاخصی,25792826422775.0,0.001817
1403-Q4,زمستان 1403,سایر مدیران,صندوق در صندوق,9546673675747.0,0.000673
1403-Q4,زمستان 1403,سایر مدیران,مختلط,17445053328302.0,0.001229
1403-Q4,زمستان 1403,سایر مدیران,پروژه‌ای,27250445854447.0,0.00192
1403-Q4,زمستان 1403,سایر مدیران,کالایی (طلا و ...),966656380197650.0,0.068107
1403-Q4,زمستان 1403,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,3140744990514.0,0.000221
1403-Q4,زمستان 1403,سبد گردان اقتصاد بیدار,درآمد ثابت,158930458966997.0,0.011198
1403-Q4,زمستان 1403,سبد گردان اقتصاد بیدار,سهامی,16318792855713.0,0.00115
1403-Q4,زمستان 1403,سبد گردان اقتصاد بیدار,سهامی - اهرمی,51924227727212.0,0.003658
1403-Q4,زمستان 1403,سبد گردان اقتصاد بیدار,کالایی (طلا و ...),4421910792807.0,0.000312
1403-Q4,زمستان 1403,سبد گردان کاریزما,اختصاصی بازارگردانی,32194921394680.0,0.002268
1403-Q4,زمستان 1403,سبد گردان کاریزما,بازنشستگی تکمیلی,6270367461618.0,0.000442
1403-Q4,زمستان 1403,سبد گردان کاریزما,تضمین اصل سرمایه,17333439749868.0,0.001221
1403-Q4,زمستان 1403,سبد گردان کاریزما,درآمد ثابت,273613339638641.0,0.019278
1403-Q4,زمستان 1403,سبد گردان کاریزما,سهامی,10215638866099.0,0.00072
1403-Q4,زمستان 1403,سبد گردان کاریزما,سهامی - اهرمی,196072393849713.0,0.013815
1403-Q4,زمستان 1403,سبد گردان کاریزما,سهامی - بخشی,7538652456506.0,0.000531
1403-Q4,زمستان 1403,سبد گردان کاریزما,سهامی - شاخصی,2765750167238.0,0.000195
1403-Q4,زمستان 1403,سبد گردان کاریزما,صندوق در صندوق,2025496324771.0,0.000143
1403-Q4,زمستان 1403,سبد گردان کاریزما,مختلط,1057227180888.0,7.4e-05
1403-Q4,زمستان 1403,سبد گردان کاریزما,کالایی (طلا و ...),180198386383660.0,0.012696
1403-Q4,زمستان 1403,سبدگردان آگاه,اختصاصی بازارگردانی,17949210030575.0,0.001265
1403-Q4,زمستان 1403,سبدگردان آگاه,املاک و مستغلات,5122702460934.0,0.000361
1403-Q4,زمستان 1403,سبدگردان آگاه,بازنشستگی تکمیلی,5206508544152.0,0.000367
1403-Q4,زمستان 1403,سبدگردان آگاه,درآمد ثابت,210973663984416.0,0.014865
1403-Q4,زمستان 1403,سبدگردان آگاه,سهامی,40335498277738.0,0.002842
1403-Q4,زمستان 1403,سبدگردان آگاه,سهامی - اهرمی,47887549137093.0,0.003374
1403-Q4,زمستان 1403,سبدگردان آگاه,سهامی - بخشی,17888893123638.0,0.00126
1403-Q4,زمستان 1403,سبدگردان آگاه,مختلط,438510525342.0,3.1e-05
1403-Q4,زمستان 1403,سبدگردان آگاه,کالایی (طلا و ...),116202562629124.0,0.008187
1403-Q4,زمستان 1403,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,4201994480967.0,0.000296
1403-Q4,زمستان 1403,سبدگردان توسعه فیروزه,جسورانه,583145828049.0,4.1e-05
1403-Q4,زمستان 1403,سبدگردان توسعه فیروزه,خصوصی,1262421846621.0,8.9e-05
1403-Q4,زمستان 1403,سبدگردان توسعه فیروزه,درآمد ثابت,134073258016017.0,0.009446
1403-Q4,زمستان 1403,سبدگردان توسعه فیروزه,سهامی,9546182948215.0,0.000673
1403-Q4,زمستان 1403,سبدگردان توسعه فیروزه,سهامی - اهرمی,109374512512695.0,0.007706
1403-Q4,زمستان 1403,سبدگردان توسعه فیروزه,سهامی - بخشی,17648490111018.0,0.001243
1403-Q4,زمستان 1403,سبدگردان توسعه فیروزه,سهامی - شاخصی,4718718201420.0,0.000332
1403-Q4,زمستان 1403,سبدگردان توسعه فیروزه,کالایی (طلا و ...),29430235374146.0,0.002074
1403-Q4,زمستان 1403,سبدگردان فارابی,اختصاصی بازارگردانی,21178225885502.0,0.001492
1403-Q4,زمستان 1403,سبدگردان فارابی,درآمد ثابت,150100415158458.0,0.010576
1403-Q4,زمستان 1403,سبدگردان فارابی,سهامی,8482872516455.0,0.000598
1403-Q4,زمستان 1403,سبدگردان فارابی,سهامی - اهرمی,69384137610942.0,0.004889
1403-Q4,زمستان 1403,سبدگردان فارابی,سهامی - بخشی,1957526670672.0,0.000138
1403-Q4,زمستان 1403,سبدگردان فارابی,کالایی (طلا و ...),14417383944054.0,0.001016
1403-Q4,زمستان 1403,سبدگردان مفید,اختصاصی بازارگردانی,41339853191623.0,0.002913
1403-Q4,زمستان 1403,سبدگردان مفید,بازنشستگی تکمیلی,12076728126622.0,0.000851
1403-Q4,زمستان 1403,سبدگردان مفید,تضمین اصل سرمایه,5475250543893.0,0.000386
1403-Q4,زمستان 1403,سبدگردان مفید,درآمد ثابت,1008986651694427.0,0.07109
1403-Q4,زمستان 1403,سبدگردان مفید,سهامی,187621067611882.0,0.013219
1403-Q4,زمستان 1403,سبدگردان مفید,سهامی - اهرمی,82294794002775.0,0.005798
1403-Q4,زمستان 1403,سبدگردان مفید,سهامی - بخشی,7756330959424.0,0.000546
1403-Q4,زمستان 1403,سبدگردان مفید,سهامی - شاخصی,8098392344663.0,0.000571
1403-Q4,زمستان 1403,سبدگردان مفید,مختلط,3457260754763.0,0.000244
1403-Q4,زمستان 1403,سبدگردان مفید,کالایی (طلا و ...),580511747373010.0,0.040901
1403-Q4,زمستان 1403,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,31386676710313.0,0.002211
1403-Q4,زمستان 1403,مشاور سرمایه گذاری ترنج,درآمد ثابت,224369276287109.0,0.015808
1403-Q4,زمستان 1403,مشاور سرمایه گذاری ترنج,سهامی,19956716681242.0,0.001406
1403-Q4,زمستان 1403,مشاور سرمایه گذاری ترنج,سهامی - اهرمی,33295453723067.0,0.002346
1403-Q4,زمستان 1403,مشاور سرمایه گذاری ترنج,صندوق در صندوق,14411871281160.0,0.001015
1403-Q4,زمستان 1403,مشاور سرمایه گذاری ترنج,مختلط,20650070259999.0,0.001455
1404-Q1,بهار 1404,سایر مدیران,اختصاصی بازارگردانی,2399731611247017.0,0.152192
1404-Q1,بهار 1404,سایر مدیران,املاک و مستغلات,26697942670216.0,0.001693
1404-Q1,بهار 1404,سایر مدیران,بازنشستگی تکمیلی,37566338819795.0,0.002382
1404-Q1,بهار 1404,سایر مدیران,تضمین اصل سرمایه,20557293831813.0,0.001304
1404-Q1,بهار 1404,سایر مدیران,جسورانه,6891265574284.0,0.000437
1404-Q1,بهار 1404,سایر مدیران,خصوصی,19452917995698.0,0.001234
1404-Q1,بهار 1404,سایر مدیران,درآمد ثابت,6743277728612370.0,0.427662
1404-Q1,بهار 1404,سایر مدیران,سهامی,365769486605985.0,0.023197
1404-Q1,بهار 1404,سایر مدیران,سهامی - اهرمی,26730610124361.0,0.001695
1404-Q1,بهار 1404,سایر مدیران,سهامی - بخشی,504412600949901.0,0.03199
1404-Q1,بهار 1404,سایر مدیران,سهامی - شاخصی,29855994111504.0,0.001893
1404-Q1,بهار 1404,سایر مدیران,صندوق در صندوق,8743194020693.0,0.000554
1404-Q1,بهار 1404,سایر مدیران,مختلط,21333714156652.0,0.001353
1404-Q1,بهار 1404,سایر مدیران,پروژه‌ای,27248514523184.0,0.001728
1404-Q1,بهار 1404,سایر مدیران,کالایی (طلا و ...),774326441508403.0,0.049108
1404-Q1,بهار 1404,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,5526381215496.0,0.00035
1404-Q1,بهار 1404,سبد گردان اقتصاد بیدار,درآمد ثابت,215311810193516.0,0.013655
1404-Q1,بهار 1404,سبد گردان اقتصاد بیدار,سهامی,22436906988262.0,0.001423
1404-Q1,بهار 1404,سبد گردان اقتصاد بیدار,سهامی - اهرمی,62500782323414.0,0.003964
1404-Q1,بهار 1404,سبد گردان اقتصاد بیدار,کالایی (طلا و ...),4384115932187.0,0.000278
1404-Q1,بهار 1404,سبد گردان کاریزما,اختصاصی بازارگردانی,39944639662155.0,0.002533
1404-Q1,بهار 1404,سبد گردان کاریزما,بازنشستگی تکمیلی,6815846652494.0,0.000432
1404-Q1,بهار 1404,سبد گردان کاریزما,تضمین اصل سرمایه,19460290492372.0,0.001234
1404-Q1,بهار 1404,سبد گردان کاریزما,درآمد ثابت,312382173263429.0,0.019811
1404-Q1,بهار 1404,سبد گردان کاریزما,سهامی,13473606245015.0,0.000855
1404-Q1,بهار 1404,سبد گردان کاریزما,سهامی - اهرمی,226795214173132.0,0.014383
1404-Q1,بهار 1404,سبد گردان کاریزما,سهامی - بخشی,13040020340902.0,0.000827
1404-Q1,بهار 1404,سبد گردان کاریزما,سهامی - شاخصی,3196335784350.0,0.000203
1404-Q1,بهار 1404,سبد گردان کاریزما,صندوق در صندوق,2288577692692.0,0.000145
1404-Q1,بهار 1404,سبد گردان کاریزما,مختلط,1439347952320.0,9.1e-05
1404-Q1,بهار 1404,سبد گردان کاریزما,کالایی (طلا و ...),141758932759797.0,0.00899
1404-Q1,بهار 1404,سبدگردان آگاه,اختصاصی بازارگردانی,24098978449377.0,0.001528
1404-Q1,بهار 1404,سبدگردان آگاه,املاک و مستغلات,5271477481908.0,0.000334
1404-Q1,بهار 1404,سبدگردان آگاه,بازنشستگی تکمیلی,5930132058644.0,0.000376
1404-Q1,بهار 1404,سبدگردان آگاه,درآمد ثابت,319167329750975.0,0.020242
1404-Q1,بهار 1404,سبدگردان آگاه,سهامی,49994245649610.0,0.003171
1404-Q1,بهار 1404,سبدگردان آگاه,سهامی - اهرمی,61967536851990.0,0.00393
1404-Q1,بهار 1404,سبدگردان آگاه,سهامی - بخشی,28997429355902.0,0.001839
1404-Q1,بهار 1404,سبدگردان آگاه,مختلط,499167924242.0,3.2e-05
1404-Q1,بهار 1404,سبدگردان آگاه,کالایی (طلا و ...),85540748595341.0,0.005425
1404-Q1,بهار 1404,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,11189745529019.0,0.00071
1404-Q1,بهار 1404,سبدگردان توسعه فیروزه,جسورانه,588042003113.0,3.7e-05
1404-Q1,بهار 1404,سبدگردان توسعه فیروزه,خصوصی,1286452953394.0,8.2e-05
1404-Q1,بهار 1404,سبدگردان توسعه فیروزه,درآمد ثابت,165324213551906.0,0.010485
1404-Q1,بهار 1404,سبدگردان توسعه فیروزه,سهامی,13481611341484.0,0.000855
1404-Q1,بهار 1404,سبدگردان توسعه فیروزه,سهامی - اهرمی,132980318146484.0,0.008434
1404-Q1,بهار 1404,سبدگردان توسعه فیروزه,سهامی - بخشی,16127527473466.0,0.001023
1404-Q1,بهار 1404,سبدگردان توسعه فیروزه,سهامی - شاخصی,7557582349753.0,0.000479
1404-Q1,بهار 1404,سبدگردان توسعه فیروزه,کالایی (طلا و ...),18101640223138.0,0.001148
1404-Q1,بهار 1404,سبدگردان فارابی,اختصاصی بازارگردانی,24515405150764.0,0.001555
1404-Q1,بهار 1404,سبدگردان فارابی,درآمد ثابت,182489161751856.0,0.011574
1404-Q1,بهار 1404,سبدگردان فارابی,سهامی,10276431023418.0,0.000652
1404-Q1,بهار 1404,سبدگردان فارابی,سهامی - اهرمی,75400675996555.0,0.004782
1404-Q1,بهار 1404,سبدگردان فارابی,سهامی - بخشی,2186213831486.0,0.000139
1404-Q1,بهار 1404,سبدگردان فارابی,کالایی (طلا و ...),12139414110246.0,0.00077
1404-Q1,بهار 1404,سبدگردان مفید,اختصاصی بازارگردانی,47949372049695.0,0.003041
1404-Q1,بهار 1404,سبدگردان مفید,بازنشستگی تکمیلی,17675769387800.0,0.001121
1404-Q1,بهار 1404,سبدگردان مفید,تضمین اصل سرمایه,8406493134996.0,0.000533
1404-Q1,بهار 1404,سبدگردان مفید,درآمد ثابت,1067537812350619.0,0.067704
1404-Q1,بهار 1404,سبدگردان مفید,سهامی,223637294210381.0,0.014183
1404-Q1,بهار 1404,سبدگردان مفید,سهامی - اهرمی,116039852109660.0,0.007359
1404-Q1,بهار 1404,سبدگردان مفید,سهامی - بخشی,7759406303116.0,0.000492
1404-Q1,بهار 1404,سبدگردان مفید,سهامی - شاخصی,9192490474824.0,0.000583
1404-Q1,بهار 1404,سبدگردان مفید,مختلط,3874364788324.0,0.000246
1404-Q1,بهار 1404,سبدگردان مفید,کالایی (طلا و ...),511584034707047.0,0.032445
1404-Q1,بهار 1404,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,33100501136620.0,0.002099
1404-Q1,بهار 1404,مشاور سرمایه گذاری ترنج,درآمد ثابت,239640364608680.0,0.015198
1404-Q1,بهار 1404,مشاور سرمایه گذاری ترنج,سهامی,25817311467971.0,0.001637
1404-Q1,بهار 1404,مشاور سرمایه گذاری ترنج,سهامی - اهرمی,63162953080304.0,0.004006
1404-Q1,بهار 1404,مشاور سرمایه گذاری ترنج,صندوق در صندوق,6381952218274.0,0.000405
1404-Q1,بهار 1404,مشاور سرمایه گذاری ترنج,مختلط,27560589756862.0,0.001748
1404-Q2,تابستان 1404,سایر مدیران,اختصاصی بازارگردانی,2179726707072369.0,0.126141
1404-Q2,تابستان 1404,سایر مدیران,املاک و مستغلات,30626020992798.0,0.001772
1404-Q2,تابستان 1404,سایر مدیران,بازنشستگی تکمیلی,21319742177727.0,0.001234
1404-Q2,تابستان 1404,سایر مدیران,تضمین اصل سرمایه,20521861271205.0,0.001188
1404-Q2,تابستان 1404,سایر مدیران,جسورانه,6894387187319.0,0.000399
1404-Q2,تابستان 1404,سایر مدیران,خصوصی,18556033196840.0,0.001074
1404-Q2,تابستان 1404,سایر مدیران,درآمد ثابت,7325612844537598.0,0.423933
1404-Q2,تابستان 1404,سایر مدیران,سهامی,304561205282661.0,0.017625
1404-Q2,تابستان 1404,سایر مدیران,سهامی - اهرمی,22325947098400.0,0.001292
1404-Q2,تابستان 1404,سایر مدیران,سهامی - بخشی,431432153118679.0,0.024967
1404-Q2,تابستان 1404,سایر مدیران,سهامی - شاخصی,18761830908407.0,0.001086
1404-Q2,تابستان 1404,سایر مدیران,صندوق در صندوق,9019921357081.0,0.000522
1404-Q2,تابستان 1404,سایر مدیران,مختلط,18259802060977.0,0.001057
1404-Q2,تابستان 1404,سایر مدیران,پروژه‌ای,27246533224985.0,0.001577
1404-Q2,تابستان 1404,سایر مدیران,کالایی (طلا و ...),1324985607132562.0,0.076677
1404-Q2,تابستان 1404,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,5447479922865.0,0.000315
1404-Q2,تابستان 1404,سبد گردان اقتصاد بیدار,درآمد ثابت,223061939598429.0,0.012909
1404-Q2,تابستان 1404,سبد گردان اقتصاد بیدار,سهامی,14447178051758.0,0.000836
1404-Q2,تابستان 1404,سبد گردان اقتصاد بیدار,سهامی - اهرمی,41714183316250.0,0.002414
1404-Q2,تابستان 1404,سبد گردان اقتصاد بیدار,کالایی (طلا و ...),20424974445695.0,0.001182
1404-Q2,تابستان 1404,سبد گردان کاریزما,اختصاصی بازارگردانی,34978321353240.0,0.002024
1404-Q2,تابستان 1404,سبد گردان کاریزما,بازنشستگی تکمیلی,5930514118133.0,0.000343
1404-Q2,تابستان 1404,سبد گردان کاریزما,تضمین اصل سرمایه,11662855410656.0,0.000675
1404-Q2,تابستان 1404,سبد گردان کاریزما,درآمد ثابت,347594614919217.0,0.020115
1404-Q2,تابستان 1404,سبد گردان کاریزما,سهامی,6893476727392.0,0.000399
1404-Q2,تابستان 1404,سبد گردان کاریزما,سهامی - اهرمی,169590262286033.0,0.009814
1404-Q2,تابستان 1404,سبد گردان کاریزما,سهامی - بخشی,7465025737362.0,0.000432
1404-Q2,تابستان 1404,سبد گردان کاریزما,سهامی - شاخصی,2572360644289.0,0.000149
1404-Q2,تابستان 1404,سبد گردان کاریزما,صندوق در صندوق,1171148256480.0,6.8e-05
1404-Q2,تابستان 1404,سبد گردان کاریزما,مختلط,1010445064228.0,5.8e-05
1404-Q2,تابستان 1404,سبد گردان کاریزما,کالایی (طلا و ...),252745872030442.0,0.014626
1404-Q2,تابستان 1404,سبدگردان آگاه,اختصاصی بازارگردانی,29078407738803.0,0.001683
1404-Q2,تابستان 1404,سبدگردان آگاه,املاک و مستغلات,5525199107261.0,0.00032
1404-Q2,تابستان 1404,سبدگردان آگاه,بازنشستگی تکمیلی,5587783712819.0,0.000323
1404-Q2,تابستان 1404,سبدگردان آگاه,درآمد ثابت,379840175322567.0,0.021981
1404-Q2,تابستان 1404,سبدگردان آگاه,سهامی,37126183180395.0,0.002148
